Instrument,Date,Open,Close,High,Low,Pre_Close,Change,Pct_Chg,Volume,AMount,Turnover_rate,Turnover_rate_f,Volume_ratio,Pe,Pe_ttm,Pb,Ps,Ps_ttm,Dv_ratio,Dv_ttm,Total_share,Float_share,Free_share,Total_mv,Circ_mv,Adj_factor,Vwap,Intra_tail_ratio,Intra_returns_skewness,Intra_returns_kurtosis,Intra_price_vol_corr,Intra_downside_ratio,Up_limit,Down_limit,Mfd_buyord,Mfd_sellord,Mfd_volinflowrate,Mkt_class,Ind_class_l1,Ind_class_l2,List_date
600418.SH,2012-07-09,5.0,4.75,5.02,4.72,5.06,-0.31,-6.13,144729.0,70865.4,1.349,1.7213,0.87,9.9111,15.9218,1.087,0.2009,0.2166,4.2105,3.1579,128874.0,107287.0,84083.0,612150.0,509612.0,5.751,4.89642,0.236428,-1.36677,3.89354,-0.505081,0.843197,5.57,4.55,20975,42681,-0.3389148942743734,1,23,89,2001-08-24
600418.SH,2012-07-10,4.74,4.76,4.8,4.72,4.75,0.01,0.21,74429.8,35385.4,0.6937,0.8852,0.54,9.932,15.9554,1.0893,0.2013,0.2171,4.2017,3.1513,128874.0,107287.0,84083.0,613439.0,510685.0,5.751,4.7542,0.129974,0.853655,1.17715,0.428814,0.414764,5.23,4.28,8834,20959,-0.40672250679682953,1,23,89,2001-08-24
600418.SH,2012-07-11,4.78,4.79,4.84,4.76,4.76,0.03,0.63,77732.7,37316.4,0.7245,0.9245,0.62,9.9946,14.3115,1.0573,0.2026,0.225,4.1754,3.1315,128874.0,107287.0,84083.0,617305.0,513904.0,5.751,4.8006,0.148045,-0.222687,-0.364468,-0.0339064,0.490197,5.24,4.28,11767,28986,-0.42203824885376984,1,23,89,2001-08-24
600418.SH,2012-07-12,4.79,4.84,4.87,4.66,4.79,0.05,1.04,126988.0,60415.6,1.1836,1.5103,1.15,10.0989,14.4609,1.0683,0.2047,0.2273,4.1322,3.0992,128874.0,107287.0,84083.0,623749.0,519268.0,5.751,4.75757,0.140328,0.0311146,-0.03323,0.241271,0.407833,5.27,4.31,25041,33505,-0.13927066563777685,1,23,89,2001-08-24
600418.SH,2012-07-13,4.81,4.79,4.86,4.76,4.84,-0.05,-1.03,72095.4,34712.9,0.672,0.8574,0.6,9.9946,14.3115,1.0573,0.2026,0.225,4.1754,3.1315,128874.0,107287.0,84083.0,617305.0,513904.0,5.751,4.81486,0.154907,0.866865,0.732493,-0.190891,0.385865,5.32,4.36,11504,14887,-0.12748388358553378,1,23,89,2001-08-24
600418.SH,2012-07-16,4.8,4.65,4.82,4.62,4.79,-0.14,-2.92,72317.3,33915.7,0.6741,0.8601,0.73,9.7025,13.8932,1.0264,0.1967,0.2184,4.3011,3.2258,128874.0,107287.0,84083.0,599263.0,498884.0,5.751,4.68985,0.24571,0.273278,-0.249509,-0.237623,0.677148,5.27,4.31,8122,9295,-0.06622697628519868,1,23,89,2001-08-24
600418.SH,2012-07-17,4.64,4.72,4.72,4.63,4.65,0.07,1.51,46622.3,21832.3,0.4346,0.5545,0.55,9.8485,14.1023,1.0418,0.1996,0.2217,4.2373,3.178,128874.0,107287.0,84083.0,608284.0,506394.0,5.751,4.68281,0.251791,0.0165635,-0.548209,-0.0130519,0.421259,5.12,4.19,3570,9035,-0.4335968871874349,1,23,89,2001-08-24
600418.SH,2012-07-18,4.72,4.86,4.87,4.68,4.72,0.14,2.97,99317.1,47336.0,0.9257,1.1812,1.25,10.1407,14.5206,1.0727,0.2055,0.2283,4.1152,3.0864,128874.0,107287.0,84083.0,626326.0,521414.0,5.751,4.76615,0.457162,0.797218,0.907603,0.641471,0.250726,5.19,4.25,33614,27637,0.0990979339153767,1,23,89,2001-08-24
600418.SH,2012-07-19,4.82,5.0,5.12,4.81,4.86,0.14,2.88,196487.0,98130.3,1.8314,2.3368,2.35,10.4328,14.9389,1.1036,0.2115,0.2349,4.0,3.0,128874.0,107287.0,84083.0,644368.0,536434.0,5.751,4.99425,0.0910747,0.465328,0.627628,-0.404596,0.306668,5.35,4.37,71630,47636,0.20272259392428593,1,23,89,2001-08-24
600418.SH,2012-07-20,4.98,4.91,4.99,4.86,5.0,-0.09,-1.8,99793.5,48982.2,0.9302,1.1868,1.02,10.245,14.67,1.0838,0.2077,0.2306,4.0733,3.055,128874.0,107287.0,84083.0,632770.0,526778.0,5.751,4.90835,0.21338,2.42599,9.53417,0.129603,0.280712,5.5,4.5,19474,31604,-0.23702000591941985,1,23,89,2001-08-24
600418.SH,2012-07-23,4.88,4.81,4.88,4.8,4.91,-0.1,-2.04,62822.9,30331.6,0.5856,0.7472,0.61,10.0363,14.3712,1.0617,0.2034,0.2259,4.158,3.1185,128874.0,107287.0,84083.0,619882.0,516050.0,5.751,4.82811,0.201582,0.0708022,-0.52551,-0.142733,0.509987,5.4,4.42,7932,15669,-0.3266281356852954,1,23,89,2001-08-24
600418.SH,2012-07-24,4.79,4.85,4.92,4.76,4.81,0.04,0.83,62186.0,30136.1,0.5796,0.7396,0.62,10.1198,14.4907,1.0705,0.2051,0.2278,4.1237,3.0928,128874.0,107287.0,84083.0,625037.0,520341.0,5.751,4.84612,0.165809,0.340029,0.148265,0.391613,0.381736,5.29,4.33,11849,11101,0.0334977024023412,1,23,89,2001-08-24
600418.SH,2012-07-25,4.83,4.78,4.87,4.77,4.85,-0.07,-1.44,50900.7,24564.6,0.4744,0.6054,0.49,9.9737,14.2816,1.0551,0.2022,0.2245,4.1841,3.1381,128874.0,107287.0,84083.0,616016.0,512831.0,5.751,4.82598,0.261075,0.0760912,0.0469697,-0.299005,0.600792,5.34,4.37,4789,12675,-0.45197539569611733,1,23,89,2001-08-24
600418.SH,2012-07-26,4.79,4.78,4.84,4.74,4.78,0.0,0.0,47653.7,22788.0,0.4442,0.5667,0.5,9.9737,14.2816,1.0551,0.2022,0.2245,4.1841,3.1381,128874.0,107287.0,84083.0,616016.0,512831.0,5.751,4.78201,0.256222,-0.0102987,0.668718,-0.433167,0.529294,5.26,4.3,5427,4145,0.13493187126810216,1,23,89,2001-08-24
600418.SH,2012-07-27,4.81,4.8,4.83,4.79,4.78,0.02,0.42,45260.7,21767.1,0.4219,0.5383,0.7,10.0155,14.3414,1.0595,0.203,0.2255,4.1667,3.125,128874.0,107287.0,84083.0,618594.0,514977.0,5.751,4.80926,0.217627,0.0223723,-0.712874,0.0841372,0.523847,5.26,4.3,8628,7072,0.09929303007048366,1,23,89,2001-08-24
600418.SH,2012-07-30,4.8,4.73,4.84,4.73,4.8,-0.07,-1.46,45535.0,21761.2,0.4244,0.5415,0.85,9.8694,14.1322,1.044,0.2001,0.2222,4.2283,3.1712,128874.0,107287.0,84083.0,609572.0,507467.0,5.751,4.779,0.35342,0.488693,1.80802,-0.618546,0.49382,5.28,4.32,3442,8978,-0.4446674063853806,1,23,89,2001-08-24
600418.SH,2012-07-31,4.73,4.69,4.76,4.62,4.73,-0.04,-0.85,41417.0,19384.8,0.386,0.4926,0.82,9.7859,14.0127,1.0352,0.1984,0.2203,4.2644,3.1983,128874.0,107287.0,84083.0,604418.0,503175.0,5.751,4.68039,0.111645,0.888376,3.36084,0.0515171,0.454664,5.2,4.26,2438,4193,-0.26091018291601903,1,23,89,2001-08-24
600418.SH,2012-08-01,4.68,4.78,4.84,4.68,4.69,0.09,1.92,46926.7,22440.1,0.4374,0.5581,1.02,9.9737,14.2816,1.0551,0.2022,0.2245,4.1841,3.1381,128874.0,107287.0,84083.0,616016.0,512831.0,5.751,4.78194,0.192725,0.893241,1.48741,-0.171666,0.337076,5.16,4.22,10226,2035,0.6679394419271572,1,23,89,2001-08-24
600418.SH,2012-08-02,4.78,4.72,4.83,4.72,4.78,-0.06,-1.26,41496.7,19786.6,0.3868,0.4935,0.91,9.8485,14.1023,1.0418,0.1996,0.2217,4.2373,3.178,128874.0,107287.0,84083.0,608284.0,506394.0,5.751,4.76824,0.193677,-0.0801433,-0.370094,-0.0756857,0.6434,5.26,4.3,4750,4425,0.03456463002139721,1,23,89,2001-08-24
600418.SH,2012-08-03,4.75,4.77,4.79,4.68,4.72,0.05,1.06,70784.7,33401.3,0.6598,0.8418,1.6,9.9529,14.2517,1.0529,0.2017,0.2241,4.1929,3.1447,128874.0,107287.0,84083.0,614727.0,511758.0,5.751,4.71872,0.4076,0.708406,1.4009,0.530015,0.381049,5.19,4.25,12554,26201,-0.3495592676742494,1,23,89,2001-08-24
600418.SH,2012-08-06,4.76,4.8,4.84,4.73,4.77,0.03,0.63,132601.0,63472.7,1.2359,1.577,2.69,10.0155,14.3414,1.0595,0.203,0.2255,4.1667,3.125,128874.0,107287.0,84083.0,618594.0,514977.0,5.751,4.78676,0.357682,-0.124813,-0.429303,0.70544,0.432528,5.25,4.29,33923,57319,-0.25580223134851204,1,23,89,2001-08-24
600418.SH,2012-08-07,4.8,4.85,4.89,4.78,4.8,0.05,1.04,113408.0,54787.2,1.0571,1.3488,1.7,10.1198,14.4907,1.0705,0.2051,0.2278,4.1237,3.0928,128874.0,107287.0,84083.0,625037.0,520341.0,5.751,4.83097,0.158243,-0.538934,0.398689,0.032696,0.499358,5.28,4.32,34212,36548,-0.032046072667691924,1,23,89,2001-08-24
600418.SH,2012-08-08,4.86,4.82,4.87,4.79,4.85,-0.03,-0.62,70521.6,34072.1,0.6573,0.8387,0.87,10.0572,14.4011,1.0639,0.2039,0.2264,4.1494,3.112,128874.0,107287.0,84083.0,621171.0,517123.0,5.751,4.83145,0.166033,-0.342148,0.401088,0.289414,0.604288,5.34,4.37,13807,21215,-0.21137920956061443,1,23,89,2001-08-24
600418.SH,2012-08-09,4.82,4.9,4.9,4.79,4.82,0.08,1.66,151148.0,73323.8,1.4088,1.7976,1.76,10.2241,14.6401,1.0816,0.2072,0.2302,4.0816,3.0612,128874.0,107287.0,84083.0,631481.0,525706.0,5.751,4.85112,0.276431,-0.563105,0.637781,0.401912,0.446065,5.3,4.34,58699,70979,-0.09377034199463423,1,23,89,2001-08-24
600418.SH,2012-08-10,4.87,4.92,4.96,4.84,4.9,0.02,0.41,148252.0,72712.6,1.3818,1.7632,1.38,10.2659,14.6375,1.0868,0.2081,0.231,4.065,3.0488,128874.0,107287.0,84083.0,634058.0,527851.0,5.751,4.90465,0.1625,0.194223,-0.159947,0.348492,0.459532,5.39,4.41,45018,58011,-0.1251894868669671,1,23,89,2001-08-24
600418.SH,2012-08-13,4.91,4.77,4.91,4.77,4.92,-0.15,-3.05,98277.4,47475.2,0.916,1.1688,0.8,9.9529,14.1912,1.0537,0.2017,0.224,4.1929,3.1447,128874.0,107287.0,84083.0,614727.0,511758.0,5.751,4.83073,0.219614,-0.408663,0.854783,-0.318349,0.714977,5.41,4.43,18019,36012,-0.3325108555434393,1,23,89,2001-08-24
600418.SH,2012-08-14,4.77,4.84,4.84,4.7,4.77,0.07,1.47,76845.6,36637.8,0.7163,0.9139,0.66,10.0989,14.3995,1.0691,0.2047,0.2273,4.1322,3.0992,128874.0,107287.0,84083.0,623749.0,519268.0,5.751,4.76772,0.189938,-0.035645,-0.357789,0.260469,0.406375,5.25,4.29,15511,8246,0.30680411483813314,1,23,89,2001-08-24
600418.SH,2012-08-15,4.81,4.76,4.84,4.74,4.84,-0.08,-1.65,50801.9,24298.8,0.4735,0.6042,0.47,9.932,14.1615,1.0515,0.2013,0.2235,4.2017,3.1513,128874.0,107287.0,84083.0,613439.0,510685.0,5.751,4.78305,0.204834,-0.354998,1.83762,0.0533073,0.599861,5.32,4.36,12628,11795,0.03473786823724364,1,23,89,2001-08-24
600418.SH,2012-08-16,4.74,4.75,4.79,4.72,4.76,-0.01,-0.21,34857.6,16548.5,0.3249,0.4146,0.33,9.9111,14.1317,1.0492,0.2009,0.223,4.2105,3.1579,128874.0,107287.0,84083.0,612150.0,509612.0,5.751,4.74746,0.284669,0.705483,0.260914,-0.01174,0.399983,5.24,4.28,6955,5151,0.14940447334820117,1,23,89,2001-08-24
600418.SH,2012-08-17,4.74,4.78,4.79,4.72,4.75,0.03,0.63,43839.7,20832.6,0.4086,0.5214,0.54,9.9737,14.221,1.0559,0.2022,0.2244,4.1841,3.1381,128874.0,107287.0,84083.0,616016.0,512831.0,5.751,4.75198,0.30365,-0.467514,-0.125945,0.420147,0.513001,5.23,4.28,12558,8810,0.176711314392861,1,23,89,2001-08-24
600418.SH,2012-08-20,4.74,4.73,4.75,4.66,4.78,-0.05,-1.05,48060.0,22562.0,0.448,0.5716,0.79,9.8694,14.0722,1.0448,0.2001,0.2221,4.2283,3.1712,128874.0,107287.0,84083.0,609572.0,507467.0,5.751,4.69456,0.135747,0.238492,-0.682803,0.0144399,0.391393,5.26,4.3,5465,15459,-0.47711562872076513,1,23,89,2001-08-24
600418.SH,2012-08-21,4.74,4.75,4.78,4.7,4.73,0.02,0.42,54592.4,25935.1,0.5088,0.6493,1.07,9.9111,14.1317,1.0492,0.2009,0.223,4.2105,3.1579,128874.0,107287.0,84083.0,612150.0,509612.0,5.751,4.75068,0.180558,0.136695,-0.446758,-0.0327741,0.42509,5.2,4.26,12954,10933,0.08553442619562415,1,23,89,2001-08-24
600418.SH,2012-08-22,4.75,4.68,4.77,4.67,4.75,-0.07,-1.47,47265.4,22252.5,0.4406,0.5621,1.02,9.7651,13.9235,1.0338,0.1979,0.2198,4.2735,3.2051,128874.0,107287.0,84083.0,603129.0,502102.0,5.751,4.708,0.236666,-0.043791,-0.772533,-0.308929,0.614035,5.23,4.28,8046,11092,-0.15934841450604126,1,23,89,2001-08-24
600418.SH,2012-08-23,4.7,4.73,4.74,4.68,4.68,0.05,1.07,41474.1,19532.1,0.3866,0.4933,0.91,9.8694,14.0722,1.0448,0.2001,0.2221,4.2283,3.1712,128874.0,107287.0,84083.0,609572.0,507467.0,5.751,4.70947,0.299802,-0.0860484,-0.123933,0.409619,0.474285,5.15,4.21,9185,8683,0.029394978617680353,1,23,89,2001-08-24
600418.SH,2012-08-24,4.71,4.63,4.75,4.62,4.73,-0.1,-2.11,52398.4,24453.4,0.4884,0.6232,1.11,9.6608,13.7747,1.0227,0.1958,0.2174,4.3197,3.2397,128874.0,107287.0,84083.0,596685.0,496738.0,5.751,4.66683,0.271403,-0.313498,-0.211489,-0.372037,0.674138,5.2,4.26,5712,18012,-0.5177958551199895,1,23,89,2001-08-24
600418.SH,2012-08-27,4.62,4.46,4.62,4.45,4.63,-0.17,-3.67,77586.9,34926.4,0.7232,0.9227,1.59,9.306,13.2689,0.9852,0.1886,0.2094,4.4843,3.3632,128874.0,107287.0,84083.0,574777.0,478499.0,5.751,4.50158,0.248237,-1.026,3.07193,0.0959346,0.725254,5.09,4.17,12856,16005,-0.10931169053370862,1,23,89,2001-08-24
600418.SH,2012-08-28,4.47,4.51,4.55,4.45,4.46,0.05,1.12,44737.7,20111.4,0.417,0.5321,0.82,9.4104,13.4177,0.9962,0.1907,0.2118,4.4346,3.3259,128874.0,107287.0,84083.0,581220.0,483864.0,5.751,4.4954,0.182664,0.045384,-0.26387,0.430756,0.45793,4.91,4.01,12234,6254,0.32424382696871024,1,23,89,2001-08-24
600418.SH,2012-08-29,4.5,4.46,4.52,4.45,4.51,-0.05,-1.11,37596.2,16819.5,0.3504,0.4471,0.71,9.306,13.2689,0.9852,0.1886,0.2094,4.4843,3.3632,128874.0,107287.0,84083.0,574777.0,478499.0,5.751,4.47371,0.21497,0.282729,-0.0442807,-0.267293,0.500656,4.96,4.06,5980,11919,-0.331268592802495,1,23,89,2001-08-24
600418.SH,2012-08-30,4.46,4.38,4.48,4.3,4.46,-0.08,-1.79,58597.8,25744.7,0.5462,0.6969,1.15,9.1391,13.0309,0.9675,0.1852,0.2057,4.5662,3.4247,128874.0,107287.0,84083.0,564467.0,469916.0,5.751,4.39347,0.125346,0.41009,1.14503,-0.305615,0.524908,4.91,4.01,4558,8766,-0.3158282558589137,1,23,89,2001-08-24
600418.SH,2012-08-31,4.35,4.41,4.44,4.34,4.38,0.03,0.68,37768.4,16598.7,0.352,0.4492,0.7,9.2017,13.1202,0.9741,0.1865,0.2071,4.5351,3.4014,128874.0,107287.0,84083.0,568333.0,473135.0,5.751,4.39488,0.265013,0.297949,0.260043,0.190148,0.396791,4.82,3.94,4793,3845,0.11359149502169308,1,23,89,2001-08-24
600418.SH,2012-09-03,4.38,4.44,4.49,4.37,4.41,0.03,0.68,58775.1,26108.1,0.5478,0.699,1.15,9.2643,13.2094,0.9808,0.1878,0.2085,4.5045,3.3784,128874.0,107287.0,84083.0,572199.0,476354.0,5.751,4.44203,0.158401,0.849233,0.658291,0.149838,0.284701,4.85,3.97,8987,8646,0.019812968431088568,1,23,89,2001-08-24
600418.SH,2012-09-04,4.45,4.38,4.45,4.38,4.44,-0.06,-1.35,52729.1,23283.6,0.4915,0.6271,1.11,9.1391,13.0309,0.9675,0.1852,0.2057,4.5662,3.4247,128874.0,107287.0,84083.0,564467.0,469916.0,5.751,4.4157,0.169319,0.085641,-0.318188,-0.266429,0.571799,4.88,4.0,6431,5112,0.11503209209287692,1,23,89,2001-08-24
600418.SH,2012-09-05,4.4,4.37,4.41,4.34,4.38,-0.01,-0.23,41455.6,18101.6,0.3864,0.493,0.84,9.1182,13.0012,0.9653,0.1848,0.2052,4.5767,3.4325,128874.0,107287.0,84083.0,563178.0,468844.0,5.751,4.3665,0.225926,0.144872,0.15852,-0.293938,0.509839,4.82,3.94,6132,7373,-0.09102018255240917,1,23,89,2001-08-24
600418.SH,2012-09-06,4.39,4.43,4.43,4.38,4.37,0.06,1.37,45014.6,19821.8,0.4196,0.5354,0.9,9.2434,13.1797,0.9786,0.1874,0.208,4.5147,3.386,128874.0,107287.0,84083.0,570910.0,475281.0,5.751,4.40342,0.235544,-0.162084,-0.0837158,0.370244,0.447443,4.81,3.93,12737,14900,-0.07798141693810111,1,23,89,2001-08-24
600418.SH,2012-09-07,4.46,4.6,4.72,4.46,4.43,0.17,3.84,225051.0,103364.0,2.0977,2.6765,4.77,9.5982,13.6854,1.0161,0.1946,0.216,4.3478,3.2609,128874.0,107287.0,84083.0,592819.0,493519.0,5.751,4.59291,0.198555,0.290136,1.50688,0.201811,0.36664,4.87,3.99,60962,47196,0.12768934828643425,1,23,89,2001-08-24
600418.SH,2012-09-10,4.6,4.66,4.67,4.58,4.6,0.06,1.3,110748.0,51328.4,1.0323,1.3171,1.31,9.7234,13.864,1.0294,0.1971,0.2188,4.2918,3.2189,128874.0,107287.0,84083.0,600551.0,499957.0,5.751,4.63469,0.138206,-0.254854,-0.687829,-0.0580219,0.483453,5.06,4.14,31634,32571,-0.014271540224861242,1,23,89,2001-08-24
600418.SH,2012-09-11,4.63,4.7,4.72,4.59,4.66,0.04,0.86,106864.0,49635.7,0.9961,1.2709,1.12,9.8068,13.983,1.0382,0.1988,0.2207,4.2553,3.1915,128874.0,107287.0,84083.0,605706.0,504248.0,5.751,4.64473,0.390983,1.84631,6.33916,0.622487,0.247606,5.13,4.19,31418,31766,-0.005944757661264887,1,23,89,2001-08-24
600418.SH,2012-09-12,4.71,4.7,4.73,4.65,4.7,0.0,0.0,92105.3,43207.3,0.8585,1.0954,0.87,9.8068,13.983,1.0382,0.1988,0.2207,4.2553,3.1915,128874.0,107287.0,84083.0,605706.0,504248.0,5.751,4.69107,0.115813,-0.443672,0.825708,0.30897,0.561481,5.17,4.23,27498,25528,0.038754749019207696,1,23,89,2001-08-24
600418.SH,2012-09-13,4.7,4.6,4.7,4.59,4.7,-0.1,-2.13,78171.5,36337.1,0.7286,0.9297,0.67,9.5982,13.6854,1.0161,0.1946,0.216,4.3478,3.2609,128874.0,107287.0,84083.0,592819.0,493519.0,5.751,4.64839,0.259137,0.02964,-0.94986,-0.404065,0.60408,5.17,4.23,18212,23080,-0.1177562353417937,1,23,89,2001-08-24
600418.SH,2012-09-14,4.88,4.89,4.99,4.81,4.6,0.29,6.3,410655.0,200437.0,3.8276,4.8839,3.35,10.2033,14.5482,1.0802,0.2068,0.2296,4.09,3.0675,128874.0,107287.0,84083.0,630192.0,524633.0,5.751,4.88091,0.16529,-0.0904261,0.799502,0.270117,0.535072,5.06,4.14,188303,160684,0.0792631502378842,1,23,89,2001-08-24
600418.SH,2012-09-17,4.9,4.82,4.97,4.81,4.89,-0.07,-1.43,225527.0,110078.0,2.1021,2.6822,1.41,10.0572,14.34,1.0647,0.2039,0.2263,4.1494,3.112,128874.0,107287.0,84083.0,621171.0,517123.0,5.751,4.88091,0.156376,1.53279,4.62579,-0.0513104,0.409152,5.38,4.4,80041,68539,0.07759925839310244,1,23,89,2001-08-24
600418.SH,2012-09-18,4.82,4.85,4.89,4.74,4.82,0.03,0.62,125963.0,60846.6,1.1741,1.4981,0.69,10.1198,14.4292,1.0713,0.2051,0.2277,4.1237,3.0928,128874.0,107287.0,84083.0,625037.0,520341.0,5.751,4.83052,0.257806,1.45668,2.40585,-0.0361986,0.246626,5.3,4.34,51559,28311,0.2911286495065271,1,23,89,2001-08-24
600418.SH,2012-09-19,4.85,4.88,4.89,4.8,4.85,0.03,0.62,91511.1,44390.7,0.853,1.0883,0.49,10.1824,14.5185,1.078,0.2064,0.2291,4.0984,3.0738,128874.0,107287.0,84083.0,628904.0,523560.0,5.751,4.85085,0.364579,0.0710922,-0.0646521,0.575328,0.424105,5.34,4.37,36661,20254,0.28871702381019604,1,23,89,2001-08-24
600418.SH,2012-09-20,4.87,4.73,4.87,4.66,4.88,-0.15,-3.07,124648.0,59609.0,1.1618,1.4824,0.67,9.8694,14.0722,1.0448,0.2001,0.2221,4.2283,3.1712,128874.0,107287.0,84083.0,609572.0,507467.0,5.751,4.78219,0.31962,-1.16689,4.81607,-0.609912,0.684783,5.37,4.39,42421,37436,0.06270825710348156,1,23,89,2001-08-24
600418.SH,2012-09-21,4.73,4.77,4.82,4.68,4.73,0.04,0.85,96383.7,45904.0,0.8984,1.1463,0.49,9.9529,14.1912,1.0537,0.2017,0.224,4.1929,3.1447,128874.0,107287.0,84083.0,614727.0,511758.0,5.751,4.76263,0.152453,1.19142,2.67537,0.27976,0.332712,5.2,4.26,30582,19616,0.2196320066182754,1,23,89,2001-08-24
600418.SH,2012-09-24,4.77,4.8,4.82,4.68,4.77,0.03,0.63,92790.6,44261.0,0.8649,1.1036,0.7,10.0155,14.2805,1.0603,0.203,0.2254,4.1667,3.125,128874.0,107287.0,84083.0,618594.0,514977.0,5.751,4.76999,0.247179,0.793487,0.986362,0.137204,0.347679,5.25,4.29,23147,22186,0.021651490889295747,1,23,89,2001-08-24
600418.SH,2012-09-25,4.78,4.88,4.9,4.75,4.8,0.08,1.67,142035.0,68972.0,1.3239,1.6892,1.34,10.1824,14.5185,1.078,0.2064,0.2291,4.0984,3.0738,128874.0,107287.0,84083.0,628904.0,523560.0,5.751,4.85599,0.148294,2.23205,9.22585,0.312948,0.225651,5.28,4.32,57830,44538,0.13020300767496168,1,23,89,2001-08-24
600418.SH,2012-09-26,4.87,4.77,4.89,4.75,4.88,-0.11,-2.25,80863.5,38902.7,0.7537,0.9617,0.74,9.9529,14.1912,1.0537,0.2017,0.224,4.1929,3.1447,128874.0,107287.0,84083.0,614727.0,511758.0,5.751,4.81091,0.24539,-0.691468,1.10508,-0.369613,0.674375,5.37,4.39,19396,20156,-0.018777207887659547,1,23,89,2001-08-24
600418.SH,2012-09-27,4.82,4.92,4.98,4.76,4.77,0.15,3.14,178314.0,87374.6,1.662,2.1207,1.66,10.2659,14.6375,1.0868,0.2081,0.231,4.065,3.0488,128874.0,107287.0,84083.0,634058.0,527851.0,5.751,4.90005,0.166532,1.19143,3.85073,0.797831,0.344492,5.25,4.29,79226,53267,0.19674172543356347,1,23,89,2001-08-24
600418.SH,2012-09-28,4.89,5.19,5.21,4.87,4.92,0.27,5.49,281746.0,141702.0,2.6261,3.3508,2.39,10.8292,15.4408,1.1464,0.2195,0.2437,3.8536,2.8902,128874.0,107287.0,84083.0,668854.0,556819.0,5.751,5.02943,0.37263,0.832608,1.13716,0.502843,0.168724,5.41,4.43,142807,91764,0.21995429269301736,1,23,89,2001-08-24
600418.SH,2012-10-08,5.1,5.24,5.33,5.1,5.19,0.05,0.96,285826.0,149024.0,2.6641,3.3993,1.84,10.9336,15.5895,1.1575,0.2216,0.246,3.8168,2.8626,128874.0,107287.0,84083.0,675298.0,562183.0,5.751,5.21379,0.154989,1.01391,2.24173,0.0513934,0.332014,5.71,4.67,130818,106367,0.10333000876687687,1,23,89,2001-08-24
600418.SH,2012-10-09,5.23,5.3,5.32,5.19,5.24,0.06,1.15,211469.0,111577.0,1.9711,2.515,1.09,11.0587,15.768,1.1707,0.2242,0.2489,3.7736,2.8302,128874.0,107287.0,84083.0,683030.0,568620.0,5.751,5.27626,0.134892,-0.251006,-0.271574,0.115511,0.482698,5.76,4.72,84274,69147,0.09906493789134688,1,23,89,2001-08-24
600418.SH,2012-10-10,5.31,5.35,5.6,5.31,5.3,0.05,0.94,339593.0,185089.0,3.1653,4.0388,1.64,11.1631,15.9168,1.1818,0.2263,0.2512,3.7383,2.8037,128874.0,107287.0,84083.0,689474.0,573985.0,5.751,5.4503,0.157989,2.27497,10.9487,-0.0697444,0.353757,5.83,4.77,115193,113153,0.010013873160861782,1,23,89,2001-08-24
600418.SH,2012-10-11,5.29,5.27,5.4,5.2,5.35,-0.08,-1.5,168737.0,89401.5,1.5728,2.0068,0.65,10.9962,15.6788,1.1641,0.2229,0.2475,3.7951,2.8463,128874.0,107287.0,84083.0,679164.0,565402.0,5.751,5.29829,0.147816,0.237597,0.087367,-0.286619,0.466261,5.89,4.82,38791,43362,-0.054612854941345185,1,23,89,2001-08-24
600418.SH,2012-10-12,5.28,5.25,5.35,5.19,5.27,-0.02,-0.38,128515.0,67397.1,1.1979,1.5284,0.5,10.9544,15.6193,1.1597,0.222,0.2465,3.8095,2.8571,128874.0,107287.0,84083.0,676587.0,563256.0,5.751,5.2443,0.206186,-0.0280412,-0.363304,0.139313,0.545877,5.8,4.74,38223,41312,-0.038259684621083985,1,23,89,2001-08-24
600418.SH,2012-10-15,5.24,5.26,5.29,5.2,5.25,0.01,0.19,57915.9,30295.9,0.5398,0.6888,0.26,10.9753,15.649,1.1619,0.2225,0.247,3.8023,2.8517,128874.0,107287.0,84083.0,677876.0,564329.0,5.751,5.23101,0.193694,0.558092,0.974746,0.148094,0.354113,5.78,4.73,12447,11465,0.041030983560521095,1,23,89,2001-08-24
600418.SH,2012-10-16,5.26,5.31,5.38,5.19,5.26,0.05,0.95,97579.8,51756.3,0.9095,1.1605,0.54,11.0796,15.7978,1.1729,0.2246,0.2493,3.7665,2.8249,128874.0,107287.0,84083.0,684319.0,569693.0,5.751,5.304,0.215054,0.938995,0.931315,0.177897,0.32194,5.79,4.73,25956,23559,0.0488456364673437,1,23,89,2001-08-24
600418.SH,2012-10-17,5.32,5.34,5.36,5.23,5.31,0.03,0.57,95393.4,50569.6,0.8891,1.1345,0.6,11.1422,15.887,1.1796,0.2259,0.2507,3.7453,2.809,128874.0,107287.0,84083.0,688185.0,572912.0,5.751,5.30116,0.290766,0.0803554,0.346051,0.549321,0.463767,5.84,4.78,33323,32130,0.018430702619106173,1,23,89,2001-08-24
600418.SH,2012-10-18,5.38,5.46,5.53,5.37,5.34,0.12,2.25,190564.0,104382.0,1.7762,2.2664,1.74,11.3926,16.244,1.2061,0.2309,0.2564,3.663,2.7473,128874.0,107287.0,84083.0,703650.0,585786.0,5.751,5.47753,0.122568,-0.124504,1.18226,-0.123686,0.447587,5.87,4.81,72114,62013,0.0753214796585466,1,23,89,2001-08-24
