Symbol,Date,Ind_class,List_date
000034.SZ,2018-10-31,计算机,1994-05-09
000034.SZ,2018-11-30,计算机,1994-05-09
000034.SZ,2018-12-28,计算机,1994-05-09
000034.SZ,2019-01-31,计算机,1994-05-09
000034.SZ,2019-02-28,计算机,1994-05-09
000034.SZ,2019-03-29,计算机,1994-05-09
000034.SZ,2019-04-30,计算机,1994-05-09
000034.SZ,2019-05-31,计算机,1994-05-09
000034.SZ,2019-06-28,计算机,1994-05-09
000034.SZ,2019-07-31,计算机,1994-05-09
000034.SZ,2019-08-30,计算机,1994-05-09
000034.SZ,2019-09-30,计算机,1994-05-09
000034.SZ,2019-10-31,计算机,1994-05-09
000034.SZ,2019-11-29,计算机,1994-05-09
000034.SZ,2019-12-31,计算机,1994-05-09
000034.SZ,2020-01-23,计算机,1994-05-09
000034.SZ,2020-02-28,计算机,1994-05-09
000034.SZ,2020-03-31,计算机,1994-05-09
000034.SZ,2020-04-30,计算机,1994-05-09
000034.SZ,2020-05-29,计算机,1994-05-09
000034.SZ,2020-06-30,计算机,1994-05-09
000034.SZ,2020-07-31,计算机,1994-05-09
000034.SZ,2020-08-31,计算机,1994-05-09
000034.SZ,2020-09-30,计算机,1994-05-09
000034.SZ,2020-10-30,计算机,1994-05-09
000034.SZ,2020-11-30,计算机,1994-05-09
000034.SZ,2020-12-31,计算机,1994-05-09
000034.SZ,2021-01-29,计算机,1994-05-09
000034.SZ,2021-02-26,计算机,1994-05-09
000034.SZ,2021-03-31,计算机,1994-05-09
000034.SZ,2021-04-30,计算机,1994-05-09
000034.SZ,2021-05-31,计算机,1994-05-09
000034.SZ,2021-06-30,计算机,1994-05-09
000034.SZ,2021-07-30,计算机,1994-05-09
000034.SZ,2021-08-31,计算机,1994-05-09
000034.SZ,2021-09-30,计算机,1994-05-09
000034.SZ,2021-10-29,计算机,1994-05-09
000034.SZ,2021-11-30,计算机,1994-05-09
000034.SZ,2021-12-31,计算机,1994-05-09
000034.SZ,2022-01-28,计算机,1994-05-09
000034.SZ,2022-02-28,计算机,1994-05-09
000034.SZ,2022-03-31,计算机,1994-05-09
000034.SZ,2022-04-29,计算机,1994-05-09
000034.SZ,2022-05-31,计算机,1994-05-09
000034.SZ,2022-06-30,计算机,1994-05-09
000034.SZ,2022-07-29,计算机,1994-05-09
000034.SZ,2022-08-31,计算机,1994-05-09
000034.SZ,2022-09-30,计算机,1994-05-09
000034.SZ,2022-10-31,计算机,1994-05-09
000034.SZ,2022-11-30,计算机,1994-05-09
000034.SZ,2022-12-30,计算机,1994-05-09
000034.SZ,2023-01-31,计算机,1994-05-09
000035.SZ,2015-05-29,环保,1994-04-08
000035.SZ,2015-06-30,环保,1994-04-08
000035.SZ,2015-07-31,环保,1994-04-08
000035.SZ,2015-08-31,环保,1994-04-08
000035.SZ,2015-09-30,环保,1994-04-08
000035.SZ,2015-10-30,环保,1994-04-08
000035.SZ,2015-11-30,环保,1994-04-08
000035.SZ,2015-12-31,环保,1994-04-08
000035.SZ,2016-01-29,环保,1994-04-08
000035.SZ,2016-02-29,环保,1994-04-08
000035.SZ,2016-03-31,环保,1994-04-08
000035.SZ,2016-04-29,环保,1994-04-08
000035.SZ,2016-05-31,环保,1994-04-08
000035.SZ,2016-06-30,环保,1994-04-08
000035.SZ,2016-07-29,环保,1994-04-08
000035.SZ,2016-08-31,环保,1994-04-08
000035.SZ,2016-09-30,环保,1994-04-08
000035.SZ,2016-10-31,环保,1994-04-08
000035.SZ,2016-11-30,环保,1994-04-08
000035.SZ,2016-12-30,环保,1994-04-08
000035.SZ,2017-01-26,环保,1994-04-08
000035.SZ,2017-02-28,环保,1994-04-08
000035.SZ,2017-03-31,环保,1994-04-08
000035.SZ,2017-04-28,环保,1994-04-08
000035.SZ,2017-05-31,环保,1994-04-08
000035.SZ,2017-06-30,环保,1994-04-08
000035.SZ,2017-07-31,环保,1994-04-08
000035.SZ,2017-08-31,环保,1994-04-08
000035.SZ,2017-09-29,环保,1994-04-08
000035.SZ,2017-10-31,环保,1994-04-08
000035.SZ,2017-11-30,环保,1994-04-08
000035.SZ,2017-12-29,环保,1994-04-08
000035.SZ,2018-01-31,环保,1994-04-08
000035.SZ,2018-02-28,环保,1994-04-08
000035.SZ,2018-03-30,环保,1994-04-08
000035.SZ,2018-04-27,环保,1994-04-08
000035.SZ,2018-05-31,环保,1994-04-08
000035.SZ,2018-06-29,环保,1994-04-08
000035.SZ,2018-07-31,环保,1994-04-08
000035.SZ,2018-08-31,环保,1994-04-08
000035.SZ,2018-09-28,环保,1994-04-08
000035.SZ,2018-10-31,环保,1994-04-08
000035.SZ,2018-11-30,环保,1994-04-08
000035.SZ,2018-12-28,环保,1994-04-08
000035.SZ,2019-01-31,环保,1994-04-08
000035.SZ,2019-02-28,环保,1994-04-08
000035.SZ,2019-03-29,环保,1994-04-08
000035.SZ,2019-04-30,环保,1994-04-08
000035.SZ,2019-05-31,环保,1994-04-08
000035.SZ,2019-06-28,环保,1994-04-08
000035.SZ,2019-07-31,环保,1994-04-08
000035.SZ,2019-08-30,环保,1994-04-08
000035.SZ,2019-09-30,环保,1994-04-08
000035.SZ,2019-10-31,环保,1994-04-08
000035.SZ,2019-11-29,环保,1994-04-08
000035.SZ,2019-12-31,环保,1994-04-08
000035.SZ,2020-01-23,环保,1994-04-08
000035.SZ,2020-02-28,环保,1994-04-08
000035.SZ,2020-03-31,环保,1994-04-08
000035.SZ,2020-04-30,环保,1994-04-08
000035.SZ,2020-05-29,环保,1994-04-08
000035.SZ,2020-06-30,环保,1994-04-08
000035.SZ,2020-07-31,环保,1994-04-08
000035.SZ,2020-08-31,环保,1994-04-08
000035.SZ,2020-09-30,环保,1994-04-08
000035.SZ,2020-10-30,环保,1994-04-08
000035.SZ,2020-11-30,环保,1994-04-08
000035.SZ,2020-12-31,环保,1994-04-08
000035.SZ,2021-01-29,环保,1994-04-08
000035.SZ,2021-02-26,环保,1994-04-08
000035.SZ,2021-03-31,环保,1994-04-08
000035.SZ,2021-04-30,环保,1994-04-08
000035.SZ,2021-05-31,环保,1994-04-08
000035.SZ,2021-06-30,环保,1994-04-08
000035.SZ,2021-07-30,环保,1994-04-08
000035.SZ,2021-08-31,环保,1994-04-08
000035.SZ,2021-09-30,环保,1994-04-08
000035.SZ,2021-10-29,环保,1994-04-08
000035.SZ,2021-11-30,环保,1994-04-08
000035.SZ,2021-12-31,环保,1994-04-08
000035.SZ,2022-01-28,环保,1994-04-08
000035.SZ,2022-02-28,环保,1994-04-08
000035.SZ,2022-03-31,环保,1994-04-08
000035.SZ,2022-04-29,环保,1994-04-08
000035.SZ,2022-05-31,环保,1994-04-08
000035.SZ,2022-06-30,环保,1994-04-08
000035.SZ,2022-07-29,环保,1994-04-08
000035.SZ,2022-08-31,环保,1994-04-08
000035.SZ,2022-09-30,环保,1994-04-08
000035.SZ,2022-10-31,环保,1994-04-08
000035.SZ,2022-11-30,环保,1994-04-08
000035.SZ,2022-12-30,环保,1994-04-08
000035.SZ,2023-01-31,环保,1994-04-08
000036.SZ,2015-05-29,房地产,1994-06-17
000036.SZ,2015-06-30,房地产,1994-06-17
000036.SZ,2015-07-31,房地产,1994-06-17
000036.SZ,2015-08-31,房地产,1994-06-17
000036.SZ,2015-09-30,房地产,1994-06-17
000036.SZ,2015-10-30,房地产,1994-06-17
000036.SZ,2015-11-30,房地产,1994-06-17
000036.SZ,2015-12-31,房地产,1994-06-17
000036.SZ,2016-01-29,房地产,1994-06-17
000036.SZ,2016-02-29,房地产,1994-06-17
000036.SZ,2016-03-31,房地产,1994-06-17
000036.SZ,2016-04-29,房地产,1994-06-17
000036.SZ,2016-05-31,房地产,1994-06-17
000036.SZ,2016-06-30,房地产,1994-06-17
000036.SZ,2016-07-29,房地产,1994-06-17
000036.SZ,2016-08-31,房地产,1994-06-17
000036.SZ,2016-09-30,房地产,1994-06-17
000036.SZ,2016-10-31,房地产,1994-06-17
000036.SZ,2016-11-30,房地产,1994-06-17
000036.SZ,2016-12-30,房地产,1994-06-17
000036.SZ,2017-01-26,房地产,1994-06-17
000036.SZ,2017-02-28,房地产,1994-06-17
000036.SZ,2017-03-31,房地产,1994-06-17
000036.SZ,2017-04-28,房地产,1994-06-17
000036.SZ,2017-05-31,房地产,1994-06-17
000036.SZ,2017-06-30,房地产,1994-06-17
000036.SZ,2017-07-31,房地产,1994-06-17
000036.SZ,2017-08-31,房地产,1994-06-17
000036.SZ,2017-09-29,房地产,1994-06-17
000036.SZ,2017-10-31,房地产,1994-06-17
000036.SZ,2017-11-30,房地产,1994-06-17
000036.SZ,2017-12-29,房地产,1994-06-17
000036.SZ,2018-01-31,房地产,1994-06-17
000036.SZ,2018-02-28,房地产,1994-06-17
000036.SZ,2018-03-30,房地产,1994-06-17
000036.SZ,2018-04-27,房地产,1994-06-17
000036.SZ,2018-05-31,房地产,1994-06-17
000036.SZ,2018-06-29,房地产,1994-06-17
000036.SZ,2018-07-31,房地产,1994-06-17
000036.SZ,2018-08-31,房地产,1994-06-17
000036.SZ,2018-09-28,房地产,1994-06-17
000036.SZ,2018-10-31,房地产,1994-06-17
000036.SZ,2018-11-30,房地产,1994-06-17
000036.SZ,2018-12-28,房地产,1994-06-17
000036.SZ,2019-01-31,房地产,1994-06-17
000036.SZ,2019-02-28,房地产,1994-06-17
000036.SZ,2019-03-29,房地产,1994-06-17
000036.SZ,2019-04-30,房地产,1994-06-17
000036.SZ,2019-05-31,房地产,1994-06-17
000036.SZ,2019-06-28,房地产,1994-06-17
000036.SZ,2019-07-31,房地产,1994-06-17
000036.SZ,2019-08-30,房地产,1994-06-17
000036.SZ,2019-09-30,房地产,1994-06-17
000036.SZ,2019-10-31,房地产,1994-06-17
000036.SZ,2019-11-29,房地产,1994-06-17
000036.SZ,2019-12-31,房地产,1994-06-17
000036.SZ,2020-01-23,房地产,1994-06-17
000036.SZ,2020-02-28,房地产,1994-06-17
000036.SZ,2020-03-31,房地产,1994-06-17
000036.SZ,2020-04-30,房地产,1994-06-17
000036.SZ,2020-05-29,房地产,1994-06-17
000036.SZ,2020-06-30,房地产,1994-06-17
000036.SZ,2020-07-31,房地产,1994-06-17
000036.SZ,2020-08-31,房地产,1994-06-17
000036.SZ,2020-09-30,房地产,1994-06-17
000036.SZ,2020-10-30,房地产,1994-06-17
000036.SZ,2020-11-30,房地产,1994-06-17
000036.SZ,2020-12-31,房地产,1994-06-17
000036.SZ,2021-01-29,房地产,1994-06-17
000036.SZ,2021-02-26,房地产,1994-06-17
000036.SZ,2021-03-31,房地产,1994-06-17
000036.SZ,2021-04-30,房地产,1994-06-17
000036.SZ,2021-05-31,房地产,1994-06-17
000036.SZ,2021-06-30,房地产,1994-06-17
000036.SZ,2021-07-30,房地产,1994-06-17
000036.SZ,2021-08-31,房地产,1994-06-17
000036.SZ,2021-09-30,房地产,1994-06-17
000036.SZ,2021-10-29,房地产,1994-06-17
000036.SZ,2021-11-30,房地产,1994-06-17
000036.SZ,2021-12-31,房地产,1994-06-17
000036.SZ,2022-01-28,房地产,1994-06-17
000036.SZ,2022-02-28,房地产,1994-06-17
000036.SZ,2022-03-31,房地产,1994-06-17
000036.SZ,2022-04-29,房地产,1994-06-17
000036.SZ,2022-05-31,房地产,1994-06-17
000036.SZ,2022-06-30,房地产,1994-06-17
000036.SZ,2022-07-29,房地产,1994-06-17
000036.SZ,2022-08-31,房地产,1994-06-17
000036.SZ,2022-09-30,房地产,1994-06-17
000036.SZ,2022-10-31,房地产,1994-06-17
000036.SZ,2022-11-30,房地产,1994-06-17
000036.SZ,2022-12-30,房地产,1994-06-17
000036.SZ,2023-01-31,房地产,1994-06-17
000038.SZ,2016-12-30,综合,1994-08-08
000038.SZ,2017-01-26,综合,1994-08-08
000038.SZ,2017-02-28,综合,1994-08-08
000038.SZ,2017-03-31,综合,1994-08-08
000038.SZ,2017-04-28,综合,1994-08-08
000038.SZ,2017-05-31,综合,1994-08-08
000038.SZ,2017-06-30,综合,1994-08-08
000038.SZ,2017-07-31,综合,1994-08-08
000038.SZ,2017-08-31,综合,1994-08-08
000038.SZ,2017-09-29,综合,1994-08-08
000038.SZ,2017-10-31,综合,1994-08-08
000038.SZ,2017-11-30,综合,1994-08-08
000038.SZ,2017-12-29,综合,1994-08-08
000038.SZ,2018-01-31,综合,1994-08-08
000038.SZ,2018-02-28,综合,1994-08-08
000038.SZ,2018-03-30,综合,1994-08-08
000038.SZ,2018-04-27,综合,1994-08-08
000038.SZ,2018-05-31,综合,1994-08-08
000038.SZ,2018-06-29,综合,1994-08-08
000038.SZ,2018-07-31,综合,1994-08-08
000038.SZ,2018-08-31,综合,1994-08-08
000038.SZ,2018-09-28,综合,1994-08-08
000038.SZ,2018-10-31,综合,1994-08-08
000038.SZ,2018-11-30,综合,1994-08-08
000038.SZ,2018-12-28,综合,1994-08-08
000038.SZ,2019-01-31,综合,1994-08-08
000038.SZ,2019-02-28,综合,1994-08-08
000038.SZ,2019-03-29,综合,1994-08-08
000038.SZ,2019-04-30,综合,1994-08-08
000038.SZ,2019-05-31,综合,1994-08-08
000038.SZ,2019-06-28,综合,1994-08-08
000038.SZ,2019-07-31,综合,1994-08-08
000038.SZ,2019-08-30,综合,1994-08-08
000038.SZ,2019-09-30,综合,1994-08-08
000038.SZ,2019-10-31,综合,1994-08-08
000038.SZ,2019-11-29,综合,1994-08-08
000038.SZ,2019-12-31,综合,1994-08-08
000038.SZ,2020-01-23,综合,1994-08-08
000038.SZ,2020-02-28,综合,1994-08-08
000038.SZ,2020-03-31,综合,1994-08-08
000038.SZ,2020-04-30,综合,1994-08-08
000038.SZ,2020-05-29,综合,1994-08-08
000038.SZ,2020-06-30,综合,1994-08-08
000038.SZ,2020-07-31,综合,1994-08-08
000038.SZ,2020-08-31,综合,1994-08-08
000038.SZ,2020-09-30,综合,1994-08-08
000038.SZ,2020-10-30,综合,1994-08-08
000038.SZ,2020-11-30,综合,1994-08-08
000038.SZ,2020-12-31,综合,1994-08-08
000038.SZ,2021-01-29,综合,1994-08-08
000038.SZ,2021-02-26,综合,1994-08-08
000038.SZ,2021-03-31,综合,1994-08-08
000038.SZ,2021-04-30,综合,1994-08-08
000038.SZ,2021-05-31,综合,1994-08-08
000038.SZ,2021-06-30,综合,1994-08-08
000038.SZ,2021-07-30,综合,1994-08-08
000038.SZ,2021-08-31,综合,1994-08-08
000038.SZ,2021-09-30,综合,1994-08-08
000038.SZ,2021-10-29,综合,1994-08-08
000038.SZ,2021-11-30,综合,1994-08-08
000040.SZ,2016-12-30,公用事业,1994-08-08
000040.SZ,2017-01-26,公用事业,1994-08-08
000040.SZ,2017-02-28,公用事业,1994-08-08
000040.SZ,2017-03-31,公用事业,1994-08-08
000040.SZ,2017-04-28,公用事业,1994-08-08
000040.SZ,2017-05-31,公用事业,1994-08-08
000040.SZ,2017-06-30,公用事业,1994-08-08
000040.SZ,2017-07-31,公用事业,1994-08-08
000040.SZ,2017-08-31,公用事业,1994-08-08
000040.SZ,2017-09-29,公用事业,1994-08-08
000040.SZ,2017-10-31,公用事业,1994-08-08
000040.SZ,2017-11-30,公用事业,1994-08-08
000040.SZ,2017-12-29,公用事业,1994-08-08
000040.SZ,2018-01-31,公用事业,1994-08-08
000040.SZ,2018-02-28,公用事业,1994-08-08
000040.SZ,2018-03-30,公用事业,1994-08-08
000040.SZ,2018-04-27,公用事业,1994-08-08
000040.SZ,2018-05-31,公用事业,1994-08-08
000040.SZ,2018-06-29,公用事业,1994-08-08
000040.SZ,2018-07-31,公用事业,1994-08-08
000040.SZ,2018-08-31,公用事业,1994-08-08
000040.SZ,2018-09-28,公用事业,1994-08-08
000040.SZ,2018-10-31,公用事业,1994-08-08
000040.SZ,2018-11-30,公用事业,1994-08-08
000040.SZ,2018-12-28,公用事业,1994-08-08
000040.SZ,2019-01-31,公用事业,1994-08-08
000040.SZ,2019-02-28,公用事业,1994-08-08
000040.SZ,2019-03-29,公用事业,1994-08-08
000040.SZ,2019-04-30,公用事业,1994-08-08
000040.SZ,2019-05-31,公用事业,1994-08-08
000040.SZ,2019-06-28,公用事业,1994-08-08
000040.SZ,2019-07-31,公用事业,1994-08-08
000040.SZ,2019-08-30,公用事业,1994-08-08
000040.SZ,2019-09-30,公用事业,1994-08-08
000040.SZ,2019-10-31,公用事业,1994-08-08
000040.SZ,2019-11-29,公用事业,1994-08-08
000040.SZ,2019-12-31,公用事业,1994-08-08
000040.SZ,2020-01-23,公用事业,1994-08-08
000040.SZ,2020-02-28,公用事业,1994-08-08
000040.SZ,2020-03-31,公用事业,1994-08-08
000040.SZ,2020-04-30,公用事业,1994-08-08
000040.SZ,2020-05-29,公用事业,1994-08-08
000040.SZ,2020-06-30,公用事业,1994-08-08
000040.SZ,2020-07-31,公用事业,1994-08-08
000040.SZ,2020-08-31,公用事业,1994-08-08
000040.SZ,2020-09-30,公用事业,1994-08-08
000040.SZ,2020-10-30,公用事业,1994-08-08
000040.SZ,2020-11-30,公用事业,1994-08-08
000040.SZ,2020-12-31,公用事业,1994-08-08
000040.SZ,2021-01-29,公用事业,1994-08-08
000040.SZ,2021-02-26,公用事业,1994-08-08
000040.SZ,2021-03-31,公用事业,1994-08-08
000040.SZ,2021-04-30,公用事业,1994-08-08
000040.SZ,2021-05-31,公用事业,1994-08-08
000040.SZ,2021-06-30,公用事业,1994-08-08
000040.SZ,2021-07-30,公用事业,1994-08-08
000040.SZ,2021-08-31,公用事业,1994-08-08
000040.SZ,2021-09-30,公用事业,1994-08-08
000040.SZ,2021-10-29,公用事业,1994-08-08
000040.SZ,2021-11-30,公用事业,1994-08-08
000042.SZ,2015-06-30,房地产,1994-09-21
000042.SZ,2015-07-31,房地产,1994-09-21
000042.SZ,2015-08-31,房地产,1994-09-21
000042.SZ,2015-09-30,房地产,1994-09-21
000042.SZ,2015-10-30,房地产,1994-09-21
000042.SZ,2015-11-30,房地产,1994-09-21
000042.SZ,2015-12-31,房地产,1994-09-21
000042.SZ,2016-01-29,房地产,1994-09-21
000042.SZ,2016-02-29,房地产,1994-09-21
000042.SZ,2016-03-31,房地产,1994-09-21
000042.SZ,2016-04-29,房地产,1994-09-21
000042.SZ,2016-05-31,房地产,1994-09-21
000042.SZ,2016-06-30,房地产,1994-09-21
000042.SZ,2016-07-29,房地产,1994-09-21
000042.SZ,2016-08-31,房地产,1994-09-21
000042.SZ,2016-09-30,房地产,1994-09-21
000042.SZ,2016-10-31,房地产,1994-09-21
000042.SZ,2016-11-30,房地产,1994-09-21
000042.SZ,2016-12-30,房地产,1994-09-21
000042.SZ,2017-01-26,房地产,1994-09-21
000042.SZ,2017-02-28,房地产,1994-09-21
000042.SZ,2017-03-31,房地产,1994-09-21
000042.SZ,2017-04-28,房地产,1994-09-21
000042.SZ,2017-05-31,房地产,1994-09-21
000042.SZ,2017-06-30,房地产,1994-09-21
000042.SZ,2017-07-31,房地产,1994-09-21
000042.SZ,2017-08-31,房地产,1994-09-21
000042.SZ,2017-09-29,房地产,1994-09-21
000042.SZ,2017-10-31,房地产,1994-09-21
000042.SZ,2017-11-30,房地产,1994-09-21
000042.SZ,2017-12-29,房地产,1994-09-21
000042.SZ,2018-01-31,房地产,1994-09-21
000042.SZ,2018-02-28,房地产,1994-09-21
000042.SZ,2018-03-30,房地产,1994-09-21
000042.SZ,2018-04-27,房地产,1994-09-21
000042.SZ,2018-05-31,房地产,1994-09-21
000048.SZ,2016-06-30,房地产,1994-11-01
000048.SZ,2016-07-29,房地产,1994-11-01
000048.SZ,2016-08-31,房地产,1994-11-01
000048.SZ,2016-09-30,房地产,1994-11-01
000048.SZ,2016-10-31,房地产,1994-11-01
000048.SZ,2016-11-30,房地产,1994-11-01
000048.SZ,2016-12-30,房地产,1994-11-01
000048.SZ,2017-01-26,房地产,1994-11-01
000048.SZ,2017-02-28,房地产,1994-11-01
000048.SZ,2017-03-31,房地产,1994-11-01
000048.SZ,2017-04-28,房地产,1994-11-01
000048.SZ,2017-05-31,房地产,1994-11-01
000048.SZ,2017-06-30,房地产,1994-11-01
000048.SZ,2017-07-31,房地产,1994-11-01
000048.SZ,2017-08-31,房地产,1994-11-01
000048.SZ,2017-09-29,房地产,1994-11-01
000048.SZ,2017-10-31,房地产,1994-11-01
000048.SZ,2017-11-30,房地产,1994-11-01
000048.SZ,2017-12-29,房地产,1994-11-01
000048.SZ,2018-01-31,房地产,1994-11-01
000048.SZ,2018-02-28,房地产,1994-11-01
000048.SZ,2018-03-30,房地产,1994-11-01
000048.SZ,2018-04-27,房地产,1994-11-01
000048.SZ,2018-05-31,房地产,1994-11-01
000048.SZ,2021-12-31,房地产,1994-11-01
000048.SZ,2022-01-28,房地产,1994-11-01
000048.SZ,2022-02-28,房地产,1994-11-01
000048.SZ,2022-03-31,房地产,1994-11-01
000048.SZ,2022-04-29,房地产,1994-11-01
000048.SZ,2022-05-31,房地产,1994-11-01
000048.SZ,2022-06-30,房地产,1994-11-01
000048.SZ,2022-07-29,房地产,1994-11-01
000048.SZ,2022-08-31,房地产,1994-11-01
000048.SZ,2022-09-30,房地产,1994-11-01
000048.SZ,2022-10-31,房地产,1994-11-01
000048.SZ,2022-11-30,房地产,1994-11-01
000048.SZ,2022-12-30,房地产,1994-11-01
000048.SZ,2023-01-31,房地产,1994-11-01
000049.SZ,2019-06-28,电力设备,1995-03-20
000049.SZ,2019-07-31,电力设备,1995-03-20
000049.SZ,2019-08-30,电力设备,1995-03-20
000049.SZ,2019-09-30,电力设备,1995-03-20
000049.SZ,2019-10-31,电力设备,1995-03-20
000049.SZ,2019-11-29,电力设备,1995-03-20
000049.SZ,2019-12-31,电力设备,1995-03-20
000049.SZ,2020-01-23,电力设备,1995-03-20
000049.SZ,2020-02-28,电力设备,1995-03-20
000049.SZ,2020-03-31,电力设备,1995-03-20
000049.SZ,2020-04-30,电力设备,1995-03-20
000049.SZ,2020-05-29,电力设备,1995-03-20
000049.SZ,2020-06-30,电力设备,1995-03-20
000049.SZ,2020-07-31,电力设备,1995-03-20
000049.SZ,2020-08-31,电力设备,1995-03-20
000049.SZ,2020-09-30,电力设备,1995-03-20
000049.SZ,2020-10-30,电力设备,1995-03-20
000049.SZ,2020-11-30,电力设备,1995-03-20
000049.SZ,2020-12-31,电力设备,1995-03-20
000049.SZ,2021-01-29,电力设备,1995-03-20
000049.SZ,2021-02-26,电力设备,1995-03-20
000049.SZ,2021-03-31,电力设备,1995-03-20
000049.SZ,2021-04-30,电力设备,1995-03-20
000049.SZ,2021-05-31,电力设备,1995-03-20
000049.SZ,2021-06-30,电力设备,1995-03-20
000049.SZ,2021-07-30,电力设备,1995-03-20
000049.SZ,2021-08-31,电力设备,1995-03-20
000049.SZ,2021-09-30,电力设备,1995-03-20
000049.SZ,2021-10-29,电力设备,1995-03-20
000049.SZ,2021-11-30,电力设备,1995-03-20
000049.SZ,2021-12-31,电力设备,1995-03-20
000049.SZ,2022-01-28,电力设备,1995-03-20
000049.SZ,2022-02-28,电力设备,1995-03-20
000049.SZ,2022-03-31,电力设备,1995-03-20
000049.SZ,2022-04-29,电力设备,1995-03-20
000049.SZ,2022-05-31,电力设备,1995-03-20
000049.SZ,2022-06-30,电力设备,1995-03-20
000049.SZ,2022-07-29,电力设备,1995-03-20
000049.SZ,2022-08-31,电力设备,1995-03-20
000049.SZ,2022-09-30,电力设备,1995-03-20
000049.SZ,2022-10-31,电力设备,1995-03-20
000049.SZ,2022-11-30,电力设备,1995-03-20
000049.SZ,2022-12-30,电力设备,1995-03-20
000049.SZ,2023-01-31,电力设备,1995-03-20
000055.SZ,2015-05-29,建筑材料,1996-04-15
000055.SZ,2015-06-30,建筑材料,1996-04-15
000055.SZ,2015-07-31,建筑材料,1996-04-15
000055.SZ,2015-08-31,建筑材料,1996-04-15
000055.SZ,2015-09-30,建筑材料,1996-04-15
000055.SZ,2015-10-30,建筑材料,1996-04-15
000055.SZ,2015-11-30,建筑材料,1996-04-15
000055.SZ,2015-12-31,建筑材料,1996-04-15
000055.SZ,2016-01-29,建筑材料,1996-04-15
000055.SZ,2016-02-29,建筑材料,1996-04-15
000055.SZ,2016-03-31,建筑材料,1996-04-15
000055.SZ,2016-04-29,建筑材料,1996-04-15
000055.SZ,2016-05-31,建筑材料,1996-04-15
000055.SZ,2016-06-30,建筑材料,1996-04-15
000055.SZ,2016-07-29,建筑材料,1996-04-15
000055.SZ,2016-08-31,建筑材料,1996-04-15
000055.SZ,2016-09-30,建筑材料,1996-04-15
000055.SZ,2016-10-31,建筑材料,1996-04-15
000055.SZ,2016-11-30,建筑材料,1996-04-15
000055.SZ,2016-12-30,建筑材料,1996-04-15
000055.SZ,2017-01-26,建筑材料,1996-04-15
000055.SZ,2017-02-28,建筑材料,1996-04-15
000055.SZ,2017-03-31,建筑材料,1996-04-15
000055.SZ,2017-04-28,建筑材料,1996-04-15
000055.SZ,2017-05-31,建筑材料,1996-04-15
